"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"세종특별자치시 장군면 송학리","4**","단독","8m미만","105.44","618","202105","20","34,000","2010","몸티길",""
"세종특별자치시 장군면 용암리","3*","단독","8m미만","106","238","202102","23","8,120","1990","띠실신산길",""
"세종특별자치시 장군면 은용리","3*","다가구","12m미만","498.64","500","202108","17","99,500","2000","산학리길",""
"세종특별자치시 장군면 은용리","5*","단독","8m미만","185.1","525","202106","1","40,000","1993","장기초교길",""
"세종특별자치시 장군면 은용리","4**","단독","8m미만","89.1","626","202011","20","25,000","1997","은용2길",""
"세종특별자치시 장군면 평기리","2**","단독","8m미만","101.19","579","202108","9","40,000","1997","회동2길",""
"세종특별자치시 장군면 하봉리","2*","단독","8m미만","80.99","220","202109","10","46,400","1976","하봉금수동길",""
"세종특별자치시 장군면 하봉리","4*","단독","8m미만","118.8","750","202109","10","87,000","2017","하봉금수동길",""
"세종특별자치시 전동면 노장리","5**","단독","8m미만","54.6","116","202102","1","5,500","1985","하노장2길",""
"세종특별자치시 전동면 노장리","5**","단독","8m미만","69.42","257","202109","6","8,500","2000","상노장길",""
"세종특별자치시 전동면 노장리","1**","단독","8m미만","162.04","272.7","202107","30","20,000","2017","이목동길",""
"세종특별자치시 전동면 노장리","5**","단독","8m미만","164.52","324","202104","20","22,500","1987","하노장1길",""
"세종특별자치시 전동면 노장리","4**","단독","8m미만","113.9","470","202011","4","11,855","2007","전동로",""
"세종특별자치시 전동면 노장리","4**","단독","8m미만","191.34","660","202012","28","16,000","1998","전동로",""
"세종특별자치시 전동면 노장리","4**","단독","8m미만","306.56","990","202011","4","28,491","2005","전동로",""
"세종특별자치시 전동면 미곡리","2*","단독","8m미만","168.57","628","202106","14","20,000","2003","학당이1길",""
"세종특별자치시 전동면 미곡리","1**","단독","8m미만","246.25","740","202011","3","35,000","2004","모산고개길",""
"세종특별자치시 전동면 미곡리","4**","단독","8m미만","774","1412","202104","14","27,500","1995","미륵당1길",""
"세종특별자치시 전동면 미곡리","2*","단독","8m미만","129.96","1482","202012","29","35,000","2014","학당이1길",""
"세종특별자치시 전동면 봉대리","3**","단독","12m미만","138.24","358","202103","20","11,000","1991","전동로",""
"세종특별자치시 전동면 석곡리","2**","단독","8m미만","83.01","690","202011","28","17,500","1985","상석곡길",""
"세종특별자치시 전동면 송곡리","7*","단독","8m미만","172.04","486","202104","2","30,000","2005","모시터길",""
"세종특별자치시 전동면 송곡리","8*","단독","8m미만","108.1","623","202010","26","15,000","1950","모시터길",""
"세종특별자치시 전동면 송곡리","2**","단독","8m미만","160.31","730","202011","30","19,140","1996","능골길",""
"세종특별자치시 전동면 송곡리","1**","단독","8m미만","162.64","1481","202101","19","66,000","2006","능골길","20210310"
"세종특별자치시 전동면 송곡리","1**","단독","8m미만","173.39","1481","202101","19","66,000","2006","능골길",""
"세종특별자치시 전동면 송성리","3**","단독","8m미만","56.86","261","202011","14","8,500","1901","수회길",""
"세종특별자치시 전동면 송성리","2**","단독","8m미만","93.99","701","202102","23","14,000","2008","요골길",""
"세종특별자치시 전동면 송성리","6**","단독","8m미만","226.93","998","202109","29","43,500","2012","솔티로",""
"세종특별자치시 전동면 송정리","3**","단독","8m미만","196.98","660","202105","8","20,000","2010","송정새터길",""
"세종특별자치시 전동면 심중리","4**","단독","8m미만","109.14","359","202105","7","17,500","1997","소죽골길",""
"세종특별자치시 전동면 청송리","2**","단독","8m미만","95.04","325","202103","30","13,800","1992","배일길",""
"세종특별자치시 전의면 관정리","3**","단독","25m미만","183.13","489","202011","2","30,000","2002","사관정길",""
"세종특별자치시 전의면 다방리","3**","단독","8m미만","93.82","763","202104","27","23,500","2008","갑박골길",""
"세종특별자치시 전의면 동교리","5*","단독","8m미만","120.69","274","202012","31","10,000","1993","상교동1길",""
"세종특별자치시 전의면 동교리","2**","단독","8m미만","27.44","303","202011","11","31,000","1945","동교산수골길",""
"세종특별자치시 전의면 동교리","2**","단독","12m미만","117.87","416","202101","26","30,000","1985","왕의물로",""
"세종특별자치시 전의면 신정리","1**","단독","8m미만","88.67","645.4","202104","5","26,800","2003","null",""
"세종특별자치시 전의면 신흥리","1**","단독","8m미만","70.52","315","202103","22","10,500","2014","생송2길",""
"세종특별자치시 전의면 읍내리","2**","단독","8m미만","46.4","294","202106","24","15,000","1998","만세길",""
"세종특별자치시 전의면 읍내리","3**","단독","12m미만","90","482","202011","28","16,500","1999","의당전의로",""
"세종특별자치시 전의면 읍내리","2**","단독","12m미만","67.44","614","202010","16","56,383","1925","운주산로",""
"세종특별자치시 조치원읍 교리","*","다가구","12m미만","353.59","139.8","202101","6","35,500","2007","새내18길",""
"세종특별자치시 조치원읍 교리","1*","다가구","25m미만","727.72","394","202103","23","120,000","2015","문화로",""
"세종특별자치시 조치원읍 교리","1*","단독","25m미만","109.55","122.6","202105","7","29,000","1981","조치원7길",""
"세종특별자치시 조치원읍 교리","2*","단독","25m미만","218.18","125.4","202011","10","50,000","1993","새내로",""
"세종특별자치시 조치원읍 교리","2*","단독","8m미만","385.98","192.7","202102","23","55,000","2002","조치원3길",""
"세종특별자치시 조치원읍 교리","*","단독","12m미만","201.69","201.69","202010","15","28,000","1988","조치원7길","20201111"
"세종특별자치시 조치원읍 교리","1*","단독","8m미만","219.87","202","202106","12","40,000","1977","조치원1길",""
"세종특별자치시 조치원읍 교리","1*","단독","8m미만","219.87","202","202104","25","45,000","1977","조치원1길","20210630"
"세종특별자치시 조치원읍 교리","*","단독","8m미만","124.14","202.6","202011","20","33,500","1979","조치원5길",""
"세종특별자치시 조치원읍 교리","*","단독","12m미만","84.84","211.6","202103","2","29,000","2013","조치원7길","20210413"
"세종특별자치시 조치원읍 교리","*","단독","12m미만","201.69","285.6","202010","15","32,700","1988","조치원7길",""
"세종특별자치시 조치원읍 남리","3**","다가구","8m미만","713.64","422.7","202105","3","62,000","1995","장안1길",""
"세종특별자치시 조치원읍 남리","6*","단독","12m미만","69.57","151","202104","13","18,000","2000","새내4길",""
"세종특별자치시 조치원읍 남리","4**","단독","12m미만","126.4","212","202103","19","23,000","1994","조치원4길",""
"세종특별자치시 조치원읍 남리","6*","단독","8m미만","71.05","311","202103","13","30,500","1932","장안길",""
"세종특별자치시 조치원읍 남리","4**","단독","12m미만","45.48","689.9","202101","15","61,000","2004","번영1길",""
"세종특별자치시 조치원읍 명리","6*","단독","8m미만","87.07","132","202103","9","14,000","1976","오구미1길",""
"세종특별자치시 조치원읍 명리","6*","단독","12m미만","135.81","141","202102","4","23,700","1989","새내6길",""
"세종특별자치시 조치원읍 명리","6*","단독","12m미만","135.81","141","202101","18","22,000","1989","새내6길","20210202"
"세종특별자치시 조치원읍 명리","6*","단독","8m미만","77.82","149","202011","26","18,000","1989","새내6길",""
"세종특별자치시 조치원읍 명리","4*","단독","12m미만","61.62","165","202105","3","17,500","1975","조치원10길",""
"세종특별자치시 조치원읍 명리","1*","단독","8m미만","105.35","185","202102","16","14,600","1972","조치원10길",""
"세종특별자치시 조치원읍 명리","4*","단독","12m미만","67.45","188","202012","4","18,500","1978","새내6길",""
"세종특별자치시 조치원읍 명리","4*","단독","12m미만","79.43","188","202010","16","24,700","1975","장안2길",""
"세종특별자치시 조치원읍 명리","4*","단독","12m미만","99.58","188","202011","25","18,800","1976","새내6길",""
"세종특별자치시 조치원읍 번암리","1**","다가구","25m이상","380.99","211","202104","6","75,000","2014","허만석로",""
"세종특별자치시 조치원읍 상리","5*","단독","12m미만","134.91","106","202101","11","18,929","1991","터미널안길",""
"세종특별자치시 조치원읍 상리","2*","단독","8m미만","57.15","119","202101","18","16,770","1976","조치원로",""
"세종특별자치시 조치원읍 상리","2*","단독","8m미만","126.18","119","202101","8","28,274","1995","조치원로",""
"세종특별자치시 조치원읍 상리","3*","단독","8m미만","72.18","123","202109","2","15,700","1943","조치원11길",""
"세종특별자치시 조치원읍 상리","1*","단독","8m미만","171.97","126","202010","20","31,476","1996","조치원9길",""
"세종특별자치시 조치원읍 상리","1*","단독","8m미만","58.08","135","202101","18","18,071","1975","조치원로",""
"세종특별자치시 조치원읍 상리","2*","단독","12m미만","97.86","210","202011","17","25,000","1996","상안길",""
"세종특별자치시 조치원읍 상리","1*","단독","8m미만","110.76","218","202106","22","40,697","1994","상안길",""
"세종특별자치시 조치원읍 상리","5*","단독","8m미만","153","298","202105","13","31,000","1990","조치원로",""
"세종특별자치시 조치원읍 상리","3*","단독","8m미만","113.19","326","202012","4","24,822","1946","조치원11길",""
"세종특별자치시 조치원읍 서창리","2**","다가구","8m미만","360.45","223","202107","27","72,400","2013","돌마루1길",""
"세종특별자치시 조치원읍 서창리","1**","다가구","8m미만","208.29","268","202106","15","32,000","1994","내창1길",""
"세종특별자치시 조치원읍 서창리","1**","다가구","8m미만","487.67","310","202011","10","37,000","2002","내창2길",""
"세종특별자치시 조치원읍 서창리","1**","다가구","8m미만","396","407","202108","27","45,000","1993","봉산로",""
"세종특별자치시 조치원읍 서창리","2**","다가구","8m미만","549.25","423","202101","24","109,510","2017","모과나무3길",""
"세종특별자치시 조치원읍 서창리","4*","단독","8m미만","37.26","122","202105","9","12,000","1949","새주막3길",""
"세종특별자치시 조치원읍 서창리","4*","단독","25m미만","93","231","202012","4","8,060","1959","새내로",""
"세종특별자치시 조치원읍 서창리","1**","단독","8m미만","32.34","243","202012","3","14,000","1937","원마루길",""
"세종특별자치시 조치원읍 서창리","2**","단독","12m미만","328.26","429","202106","16","99,200","2017","모과나무3길",""
"세종특별자치시 조치원읍 서창리","2**","단독","12m미만","328.26","429","202106","16","100,000","2017","모과나무3길","20210629"
"세종특별자치시 조치원읍 서창리","2**","단독","12m미만","328.26","444.17","202106","16","100,000","2017","모과나무3길","20210706"
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","189.12","150","202012","10","17,700","1999","신안새동네길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","12m미만","425.88","239","202109","16","47,500","2004","돌간길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","12m미만","378.81","263","202010","26","49,000","1999","구렁말길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","456.36","295","202102","16","54,000","1996","신안새동네길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","422.82","305","202101","28","37,000","1998","신안새동네길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","12m미만","603.72","352","202103","25","100,000","1999","섭골길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","533.76","368","202011","9","59,950","2000","돌간길","20210109"
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","533.76","368","202101","10","59,950","2000","돌간길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","452.66","374","202106","16","50,000","2007","돌간1길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","476.6","453","202106","16","50,000","2000","돌간1길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","733.17","464","202011","9","59,950","2000","돌간길",""
"세종특별자치시 조치원읍 신안리","3**","다가구","8m미만","587.38","511","202108","16","37,000","2010","돌간길",""
"세종특별자치시 조치원읍 신안리","3**","단독","8m미만","81.94","165","202106","16","17,000","1981","신안새동네1길",""
"세종특별자치시 조치원읍 신안리","3**","단독","8m미만","139.18","166","202011","17","20,000","1981","신안새동네1길",""
"세종특별자치시 조치원읍 신안리","1**","단독","8m미만","210.87","196","202103","6","25,900","1994","안터길",""
"세종특별자치시 조치원읍 신안리","1**","단독","8m미만","167.76","247","202105","15","25,000","1992","토골고개길",""
"세종특별자치시 조치원읍 신안리","4**","단독","8m미만","469.62","278","202101","26","35,000","1996","섭골길",""
"세종특별자치시 조치원읍 신안리","3**","단독","8m미만","69.42","282","202103","6","22,500","1979","신안새동네길",""
"세종특별자치시 조치원읍 신안리","3**","단독","8m미만","577.9","431","202107","22","101,600","2010","돌간길",""
"세종특별자치시 조치원읍 신흥리","2*","단독","12m미만","53.46","113","202012","7","12,000","1974","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","2*","단독","12m미만","53.46","120","202107","12","13,000","1974","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","1*","단독","12m미만","122.91","124","202011","3","23,000","1987","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","6*","단독","8m미만","65.75","136","202106","3","12,000","1999","대동학교길",""
"세종특별자치시 조치원읍 신흥리","*","단독","12m미만","82.66","142","202102","20","18,000","2002","신흥사길",""
"세종특별자치시 조치원읍 신흥리","2*","단독","12m미만","53.46","146","202011","25","14,900","1974","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","3**","단독","8m미만","41.31","152","202104","3","11,500","1937","장등길",""
"세종특별자치시 조치원읍 신흥리","1*","단독","8m미만","71.31","155","202104","6","20,000","1978","신흥샛터길",""
"세종특별자치시 조치원읍 신흥리","1*","단독","12m미만","65.86","184","202102","4","20,000","1980","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","8*","단독","8m미만","82.75","186","202102","18","20,000","1986","신흥고샅길",""
"세종특별자치시 조치원읍 신흥리","2*","단독","12m미만","53.4","195","202103","1","20,200","1974","신흥샛터1길",""
"세종특별자치시 조치원읍 신흥리","4*","단독","8m미만","144.76","197","202104","27","30,300","1979","신흥샛터4길",""
"세종특별자치시 조치원읍 신흥리","1**","단독","8m미만","82.98","204","202103","26","28,000","1996","이화2로",""
"세종특별자치시 조치원읍 신흥리","4*","단독","8m미만","91.93","240","202102","4","18,000","1979","신흥샛터길","20210220"
"세종특별자치시 조치원읍 원리","1*","단독","12m미만","63.27","72.1","202103","17","7,500","1954","으뜸길",""
"세종특별자치시 조치원읍 원리","*","단독","8m미만","205.05","142.8","202012","30","30,000","1977","조치원1길",""
"세종특별자치시 조치원읍 원리","1*","단독","12m미만","138.8","148.4","202011","17","28,000","1974","새내9길",""
"세종특별자치시 조치원읍 정리","1*","단독","12m미만","79.92","68","202108","30","32,000","1989","장안길",""
"세종특별자치시 조치원읍 정리","1**","단독","8m미만","104.46","82.3","202107","30","16,000","1979","조치원2길",""
"세종특별자치시 조치원읍 정리","1*","단독","25m미만","197.36","218","202103","11","34,000","1978","새내8길",""
"세종특별자치시 조치원읍 정리","1**","단독","8m미만","81.77","387","202106","15","73,753","1952","조치원2길",""
"세종특별자치시 조치원읍 죽림리","3*","단독","12m미만","123.96","118","202011","4","20,000","1986","산막3길",""
"세종특별자치시 조치원읍 죽림리","5*","단독","12m미만","61.92","144","202102","3","14,000","1978","산막3길",""
"세종특별자치시 조치원읍 죽림리","6*","단독","8m미만","71.16","156","202102","26","15,000","1978","신흥고샅1길",""
"세종특별자치시 조치원읍 죽림리","2**","단독","8m미만","98.73","167","202010","15","23,000","1979","죽림본로",""
"세종특별자치시 조치원읍 죽림리","1**","단독","12m미만","158.5","258","202108","13","35,000","2000","도장말길",""
"세종특별자치시 조치원읍 죽림리","3**","단독","8m미만","182.77","268","202108","16","29,000","1980","충현로",""
"세종특별자치시 조치원읍 죽림리","6*","단독","25m이상","437.36","282","202103","13","85,000","1994","대첩로",""
"세종특별자치시 조치원읍 침산리","2**","다가구","8m미만","455.86","216.9","202106","1","57,000","2011","행복13길",""
"세종특별자치시 조치원읍 침산리","8*","다가구","8m미만","469.86","260","202105","20","44,000","2013","침산로",""
"세종특별자치시 조치원읍 침산리","2**","다가구","12m미만","594","275.8","202105","18","112,000","2014","문화7길",""
"세종특별자치시 조치원읍 침산리","2**","다가구","8m미만","450.64","279.7","202107","27","65,000","2013","문화4길",""
"세종특별자치시 조치원읍 침산리","2**","다가구","8m미만","595.2","306.8","202106","8","80,000","2008","행복2길",""
"세종특별자치시 조치원읍 침산리","2**","다가구","12m미만","619.68","333.7","202109","2","110,000","2013","문화3길",""
"세종특별자치시 조치원읍 침산리","1**","단독","12m미만","41.58","125","202104","22","12,500","1973","침산9길",""
"세종특별자치시 조치원읍 침산리","1**","단독","12m미만","41.58","125","202102","22","12,500","2000","침산9길","20210423"
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","28.8","126","202104","22","12,500","1973","침산9길",""
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","28.8","126","202102","22","12,500","1973","침산9길","20210423"
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","75.89","128","202106","19","11,750","1984","침천길","20210715"
"세종특별자치시 조치원읍 침산리","8*","단독","8m미만","51.61","145","202103","9","18,000","1972","침산8길",""
"세종특별자치시 조치원읍 침산리","8*","단독","8m미만","51.57","185","202103","15","14,000","1972","침산8길",""
"세종특별자치시 조치원읍 침산리","8*","단독","8m미만","51.57","200","202101","3","21,152","1972","침산3길",""
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","86.11","228","202109","11","27,600","1979","충현로",""
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","97.44","248","202101","27","17,800","1984","충현로",""
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","68.31","251","202106","12","27,350","1974","침산3길",""
"세종특별자치시 조치원읍 침산리","1**","단독","12m미만","107.68","274","202101","20","24,000","1980","침산9길",""
"세종특별자치시 조치원읍 침산리","1**","단독","8m미만","68.31","294","202106","12","32,000","1974","침산3길","20210624"
"세종특별자치시 조치원읍 평리","1**","단독","12m미만","73.84","63","202101","5","8,400","1979","새내12길",""
"세종특별자치시 조치원읍 평리","4*","단독","8m미만","46.4","89","202106","21","7,800","1977","새내14길",""
"세종특별자치시 조치원읍 평리","4*","단독","8m미만","51.9","116","202105","21","14,000","1973","새내14길",""
"세종특별자치시 조치원읍 평리","7*","단독","8m미만","55.32","132","202012","14","10,500","1975","조치원9길",""
"세종특별자치시 조치원읍 평리","4*","단독","8m미만","60.44","132","202103","9","12,700","1973","조치원9길","20210309"
"세종특별자치시 조치원읍 평리","8*","단독","8m미만","141.3","159","202010","29","13,000","1985","새내12길",""
"세종특별자치시 조치원읍 평리","8*","단독","8m미만","254.98","237","202107","5","34,900","2000","새내12길",""
"세종특별자치시 조치원읍 평리","*","단독","8m미만","113.7","343","202106","9","48,500","1979","수원지길",""
"세종특별자치시 조치원읍 평리","*","단독","8m미만","113.7","343","202106","9","48,500","1979","수원지길",""
"세종특별자치시 한솔동","8**","단독","12m미만","246.59","254.3","202104","17","110,000","2017","어울로4길",""
