"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 보은군 보은읍 죽전리","76-1","0076","0001","대우주택","46.08","72.52","202010","12","2,000","3","1986","보은로 29",""
"충청북도 보은군 보은읍 죽전리","76-1","0076","0001","대우주택","46.08","72.52","202106","9","3,000","1","1986","보은로 29",""
"충청북도 보은군 보은읍 죽전리","76-1","0076","0001","대우주택","46.08","72.52","202107","26","3,250","3","1986","보은로 29",""
"충청북도 보은군 보은읍 죽전리","73-3","0073","0003","은혜","54.24","62.5","202011","11","3,200","2","1990","죽전1길 5",""
"충청북도 보은군 보은읍 죽전리","73-3","0073","0003","은혜","54.24","62.5","202104","26","2,800","1","1990","죽전1길 5",""
"충청북도 보은군 삼승면 원남리","211-4","0211","0004","산들바람","70.98","76.15","202012","26","4,000","1","2006","안내삼승로 691",""
"충청북도 보은군 삼승면 원남리","211-4","0211","0004","산들바람","70.98","76.15","202104","6","4,400","1","2006","안내삼승로 691",""
"충청북도 영동군 양산면 가곡리","134-13","0134","0013","한솔빌라","77.34","76.23","202104","20","3,500","4","1999","금강로 1522","20210426"
"충청북도 영동군 양산면 가곡리","134-13","0134","0013","한솔빌라","77.34","76.23","202105","23","6,500","1","1999","금강로 1522",""
"충청북도 영동군 양산면 송호리","233-1","0233","0001","(233-1)","61.38","165.33","202011","23","3,200","2","1991","송호로 87-1",""
"충청북도 영동군 양산면 송호리","233-1","0233","0001","(233-1)","61.38","165.33","202011","27","2,800","3","1991","송호로 87-1",""
"충청북도 영동군 양산면 수두리","565","0565","0000","(565-0)","71.79","257.06","202105","3","5,000","2","1996","수두2길 26-1",""
"충청북도 영동군 양산면 호탄리","347","0347","0000","호탄빌라","65.98","251.6","202011","4","5,500","2","1997","호탄1길 3",""
"충청북도 영동군 양산면 호탄리","347","0347","0000","호탄빌라","93.15","251.6","202103","31","6,900","1","1997","호탄1길 3",""
"충청북도 영동군 양산면 호탄리","347","0347","0000","호탄빌라","65.98","251.6","202107","27","5,300","1","1997","호탄1길 3",""
"충청북도 영동군 양산면 호탄리","347","0347","0000","호탄빌라","65.98","251.6","202108","16","5,200","3","1997","호탄1길 3",""
