"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대전광역시 대덕구 대화동","31-24","0031","0024","무궁화연립","47.97","44.37","202010","14","4,000","2","1981","동심1길 59",""
"대전광역시 대덕구 대화동","31-24","0031","0024","무궁화연립","47.97","44.37","202011","6","4,500","1","1981","동심1길 59",""
"대전광역시 대덕구 대화동","31-24","0031","0024","무궁화연립","47.97","44.37","202105","2","5,000","3","1981","동심1길 59",""
"대전광역시 대덕구 대화동","31-24","0031","0024","무궁화연립","47.97","44.37","202108","13","7,400","1","1981","동심1길 59",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","52.12","19.51","202104","9","5,800","5","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","52.12","19.51","202104","23","6,300","3","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","49.6","18.56","202105","13","6,500","2","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","48.58","18.18","202106","2","6,500","4","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","52.12","19.51","202107","7","7,350","5","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","49.6","18.56","202109","3","9,500","3","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","52.12","19.51","202109","4","11,400","3","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","49.6","18.56","202109","6","10,850","2","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","52.12","19.51","202109","13","11,400","3","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-1185","0035","1185","석빌라","48.58","18.18","202109","30","9,700","4","2003","대화10길 5",""
"대전광역시 대덕구 대화동","35-432","0035","0432","석하우스","59.65","19.41","202104","4","5,700","2","2003","동심2길 15",""
"대전광역시 대덕구 대화동","35-432","0035","0432","석하우스","54.09","17.6","202104","7","5,800","2","2003","동심2길 15","20210506"
"대전광역시 대덕구 대화동","35-432","0035","0432","석하우스","54.09","17.6","202105","13","5,800","2","2003","동심2길 15",""
"대전광역시 대덕구 대화동","35-432","0035","0432","석하우스","59.65","19.41","202106","19","8,600","2","2003","동심2길 15",""
"대전광역시 대덕구 대화동","35-365","0035","0365","성연빌라","16.035","6.74","202104","21","4,000","2","2006","대화2길 15",""
"대전광역시 대덕구 대화동","35-365","0035","0365","성연빌라","16.035","6.74","202108","13","5,000","2","2006","대화2길 15",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202010","17","9,000","2","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202011","2","9,650","1","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202011","20","9,500","1","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202103","11","10,800","3","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202105","24","13,250","3","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","254-30","0254","0030","안전주택","63.55","55.67","202107","16","8,000","1","1984","대화로 242-40",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202102","15","2,600","4","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202104","7","3,300","4","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","32.69","11.72","202104","13","3,000","5","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202104","19","3,500","5","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","32.69","11.72","202104","22","5,500","5","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","41.31","14.82","202104","30","8,000","5","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202107","13","6,000","4","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202108","11","6,400","4","2004","동심1길 88",""
"대전광역시 대덕구 대화동","35-178","0035","0178","영빌라","31.44","11.28","202109","12","6,000","5","2004","동심1길 88",""
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","54.75","61.45","202101","30","7,700","2","1985","대화12길 14",""
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","54.81","61.45","202108","2","10,000","1","1985","대화12길 14",""
"대전광역시 대덕구 대화동","16-13","0016","0013","전원주택","54.81","61.45","202108","31","9,500","3","1985","대화12길 14",""
"대전광역시 대덕구 대화동","40-84","0040","0084","청림빌라","46.45","32","202107","14","3,800","4","1991","대화로 69-1",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202101","12","4,500","3","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202104","4","4,800","3","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202104","5","5,800","1","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","46.18","18.96","202104","9","6,400","1","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.38","19.88","202104","10","6,400","4","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.38","19.88","202106","26","8,500","4","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202107","22","7,700","3","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202108","18","8,900","3","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-140","0035","0140","초원하이빌B동","48.34","19.85","202109","25","9,300","1","2003","늘봄1길 5",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.47","17.91","202105","14","7,500","3","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.29","17.84","202105","14","7,584","3","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.47","17.91","202105","14","7,584","4","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.29","17.84","202105","14","7,080","5","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.47","17.91","202105","14","7,500","5","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.47","17.91","202105","14","7,584","2","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.29","17.84","202105","14","7,584","2","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-1190","0035","1190","태원백합빌라","46.29","17.84","202105","14","7,584","4","2005","늘봄2길 20",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","9","7,600","4","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,700","3","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,600","2","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,600","2","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,200","5","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,500","3","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,600","4","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202105","14","7,200","5","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202107","7","9,900","3","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202108","3","10,000","3","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202108","12","9,700","5","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202108","16","9,950","4","2005","대오길 65",""
"대전광역시 대덕구 대화동","35-255","0035","0255","태원장미빌라","45.415","16.75","202109","9","12,000","2","2005","대오길 65",""
"대전광역시 대덕구 대화동","254-16","0254","0016","포도연립","60","64.77","202106","7","5,900","1","1980","대화로 242-4",""
"대전광역시 대덕구 대화동","254-16","0254","0016","포도연립","60","62.84","202108","28","6,000","1","1980","대화로 242-4",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","36.555","13.81","202104","7","4,400","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","37.155","14.04","202104","10","5,000","2","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","36.195","13.68","202104","20","4,200","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","37.815","14.29","202104","26","4,500","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","36.195","13.68","202106","10","6,200","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","37.815","14.29","202106","26","7,300","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-719","0035","0719","햇빛하이츠","36.555","13.81","202108","12","7,500","1","2002","동심3길 1",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","55.92","21.04","202102","16","4,800","2","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","32.745","12.32","202104","14","3,700","4","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","32.745","12.32","202104","16","3,950","2","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","30.275","11.39","202104","17","3,600","4","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","32.745","12.32","202104","17","3,800","3","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","30.275","11.39","202104","19","4,000","3","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","55.92","21.04","202104","23","7,500","3","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","30.275","11.39","202104","26","4,000","2","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","30.275","11.39","202106","23","7,000","3","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","32.745","12.32","202108","26","6,300","2","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","55.92","21.04","202109","7","11,500","3","2004","늘봄1길 22",""
"대전광역시 대덕구 대화동","35-411","0035","0411","현호빌라(연성)","32.745","12.32","202109","9","7,900","3","2004","늘봄1길 22",""
"대전광역시 대덕구 덕암동","59-17","0059","0017","거성빌라(다동)","44.92","34.98","202106","21","4,000","1","1990","덕암로203번길 3",""
