x,y,ID,NAME,CATE,type,lat,lng
351540,-71155,1664530466,난드르 올레좀녀해상공연장,"공연장,연극극장",공연장,33.23539644064392,126.3628670523028
363830,-68871,26642748,퍼시픽리솜 공연장,"공연장,연극극장",공연장,33.24389237488953,126.4155536844484
395341,-68335,972292067,서귀포예술의전당 대극장,"공연장,연극극장",공연장,33.246387409638515,126.55078593326938
395341,-68335,1277497291,서귀포예술의전당 소극장,"공연장,연극극장",공연장,33.246387409638515,126.55078593326938
397454,-69354,27187606,칠십리야외공연장,"공연장,연극극장",공연장,33.242744852743144,126.55987346885676
338156,-59734,8591025,점보빌리지,"공연장,연극극장",공연장,33.27627647769321,126.30510563296744
338695,-60661,1494707270,1727노리터,카페,공연장,33.272946365911885,126.30744613447445
362663,-67564,21498697,롯데호텔제주 연회장,"공연장,연극극장",공연장,33.24858226924658,126.41051346848192
385531,-66988,9872214,김정문화회관,"공연장,연극극장",공연장,33.25108606962574,126.50865386463656
408291,-62047,27252624,감귤박물관 야외공연장,"공연장,연극극장",공연장,33.26925324606171,126.60626658295976
347457,-49240,9401925,제주서커스월드,"공연장,연극극장",공연장,33.31433779475472,126.34475526024708
347375,-49251,130487088,서커스월드공연장 전기차충전소,전기자동차 충전소,공연장,33.31429626757173,126.34440334823884
354701,-29381,1330757994,태권뮤지컬혼,"공연장,연극극장",공연장,33.38611530669744,126.37535877822016
354729,-29418,26566403,폴리파크 왓썹전용관,"공연장,연극극장",공연장,33.38598248047524,126.37548009819906
354715,-29387,17511014,아리랑랜드,"공연장,연극극장",공연장,33.38609397196505,126.37541911591114
340112,-20210,1528470692,봉성리하우스씨어터,"공연장,연극극장",공연장,33.41885641344894,126.31238385883962
440254,-19208,1492437042,스카이워터쇼,"공연장,연극극장",공연장,33.42410967305478,126.7430380974682
448523,-25155,102301450,제주아리랑,"공연장,연극극장",공연장,33.40273074123379,126.77865644802732
448852,-24752,26244182,공연장입구교차로,교차로,공연장,33.40418665486374,126.7800674287774
373382,-7607,8067849,제주아트리움공연장,"공연장,연극극장",공연장,33.465017021846016,126.4551747964171
368992,-11678,24626452,제주관광대학교 컨벤션홀,"공연장,연극극장",공연장,33.45025145320799,126.43638082792688
368663,-12428,17571504,제주관광대학교 야외공연장,"공연장,연극극장",공연장,33.44754030794839,126.4349830109806
373385,-7637,1453112682,제주공연장 제주지점,"문화,예술",공연장,33.46490889034058,126.45518838147044
373291,-7588,1456220788,아트리움공연장 전기차충전소,전기자동차 충전소,공연장,33.46508381961337,126.45478281853325
394972,-13017,9445759,난타극장 제주전용관,"공연장,연극극장",공연장,33.44588023769807,126.54817293622386
394781,-13148,793661342,제주난타파크,"공연장,연극극장",공연장,33.445404811072464,126.5473537365112
397615,-10880,12353802,제주대학교 아라뮤즈홀,"공연장,연극극장",공연장,33.45362789281884,126.55950378178862
420502,-11890,18119056,제주돌문화공원 돌박물관야외무대,"공연장,연극극장",공연장,33.45029616915016,126.6579842411536
438007,-16094,27137204,라스베가스매직큐,"공연장,연극극장",공연장,33.435319667469315,126.73333971251178
485256,-8492,26040848,성산리어촌계 해녀식당물질공연장,회,공연장,33.46300631453589,126.93655906330412
485251,-8682,431134808,IBK기업은행365 일출봉공연장,ATM,공연장,33.46232108045676,126.93653804846028
377957,-4534,210473133,한라아트홀 대극장,"공연장,연극극장",공연장,33.4761840800195,126.47479300479644
375910,2599,1746925563,이디홀,"공연장,연극극장",공연장,33.50186994236743,126.465826245966
377950,-4549,8602630,한라아트홀 소극장,"공연장,연극극장",공연장,33.47612985818073,126.47476320809268
380325,-2872,17201979,KT&G 제주아틀리에,"공연장,연극극장",공연장,33.4822204840156,126.48494776520822
377863,-6066,750977160,가향아트센터,"공연장,연극극장",공연장,33.47065754294482,126.47442185039954
382070,-650,8084807,제주관광공연장,유흥주점,공연장,33.49026462799672,126.49241082175013
391934,3228,18581581,제주문예회관 대극장,"공연장,연극극장",공연장,33.50441648412364,126.53479095005522
387424,-4872,11685945,제주아트센터,"공연장,연극극장",공연장,33.47513108205667,126.51553930816054
392031,3274,15254007,제주문화예술진흥원 제주문예회관,"공연장,연극극장",공연장,33.50458394089906,126.53520762280328
387558,1772,22838933,세이레아트센터,"공연장,연극극장",공연장,33.49909356583721,126.51598268114768
392036,3125,18452417,제주문예회관 소극장,"공연장,연극극장",공연장,33.50404668352336,126.53523201860502
394074,-3727,1308015870,채플린소극장,"공연장,연극극장",공연장,33.47936886076387,126.54413454566996
389722,3088,18274316,KT제주지사 소극장,"공연장,연극극장",공연장,33.50387548373193,126.52527163729188
395178,2307,189678342,제주 문화예술공간 탱크,"공연장,연극극장",공연장,33.50114672591103,126.54877276885227
393365,2275,26100106,제주학생문화원 대극장,"공연장,연극극장",공연장,33.501002657173466,126.54096917397696
391156,1642,26358113,겟스페이스,"공연장,연극극장",공연장,33.49868427851915,126.53147268210348
392971,-1698,23972895,탐라문화회관,"공연장,연극극장",공연장,33.48666851529851,126.53934905284233
392028,3280,8063560,제주문화진흥원 놀이마당,"공연장,연극극장",공연장,33.504605530226506,126.5351945929033
395178,2307,665331629,탱크,"공연장,연극극장",공연장,33.50114672591103,126.54877276885227
392032,3280,8085332,제주문화진흥원 전시실,"공연장,연극극장",공연장,33.504605594823694,126.53521181188866
392026,3277,8063561,제주문화진흥원 소극장,"공연장,연극극장",공연장,33.50459467903925,126.53518604124385
405305,-3644,8127287,간드락소극장,"공연장,연극극장",공연장,33.47983653342977,126.59246599277928
389510,6979,11147485,제주해변공연장,"공연장,연극극장",공연장,33.517904044863144,126.52428225882136
388937,5246,1716994449,아트세닉,"공연장,연극극장",공연장,33.51164485751181,126.5218496475641
389100,5229,1240076037,두근두근시어터,"공연장,연극극장",공연장,33.51158625713539,126.52255171344486
389520,5290,24373457,미예랑소극장,"공연장,연극극장",공연장,33.51181319599444,126.52435864543692
389508,6973,1277643330,탑동해변공연장 대여소,자전거대여소,공연장,33.51788237409879,126.52427376646648
389396,7073,837796994,해변공연장 전기차충전소,전기자동차 충전소,공연장,33.518241149480325,126.52378958597714
389476,6780,26339801,쏘카존 탑동 해변공연장 앞,쏘카존,공연장,33.51718583235825,126.52413980466233
389563,6828,480684538,공중전화 탑동공연장공중화장실옆,공중전화,공연장,33.51736037228075,126.52451342418053
396835,6035,504783,다온아트홀,"공연장,연극극장",공연장,33.514616799078844,126.5558367901484
321921,247877,8215046,국립남도국악원,"공연장,연극극장",공연장,34.38508114205036,126.22546433129138
350403,258497,27428220,신비의바닷길야외공연장,"공연장,연극극장",공연장,34.42409454978871,126.34903952434308
332289,274017,11374066,진도향토문화회관,"공연장,연극극장",공연장,34.47960802790296,126.26973617572202
334368,275024,1001623165,진도개테마파크 공연장,"공연장,연극극장",공연장,34.4832925755795,126.27875687825164
332304,273986,8075628,진도향토문화회관 대공연장,"공연장,연극극장",공연장,34.47949664612514,126.2698024593765
486635,274305,1612645730,회진다목적홀,"공연장,연극극장",공연장,34.48281444047426,126.9418020015317
428065,282920,21658731,주작산자연휴양림 야외공연장,관광지부속시설,공연장,34.513490643753265,126.68664426502686
408252,299539,27306976,해남문화예술회관 대공연장,"공연장,연극극장",공연장,34.5731621834223,126.6000520582314
568244,310356,10169101,고흥종합문화회관,"공연장,연극극장",공연장,34.61245803280399,127.29762978531828
568242,310374,26171949,고흥종합문화회관 동초김연수실,"공연장,연극극장",공연장,34.61252295695452,127.29762129453128
665860,315525,1323385424,여수월드서커스아트홀,"공연장,연극극장",공연장,34.629313444906366,127.72349903918624
476690,328063,9388149,장흥문화예술회관,"공연장,연극극장",공연장,34.67662553914427,126.89826055311356
478241,328744,18583791,장흥천변체육광장,"공연장,연극극장",공연장,34.6790864965488,126.9050272773114
453370,338835,23941058,중고리문화회관,"공연장,연극극장",공연장,34.715338608680526,126.79638277842828
401702,342948,17566336,동아보건대학교 야외공연장,"공연장,연극극장",공연장,34.72958250043671,126.5706938181598
652325,349110,18245167,GS칼텍스 예울마루,"공연장,연극극장",공연장,34.75073920804204,127.66542994631044
652340,349204,27264073,GS칼텍스 예울마루 대극장,"공연장,연극극장",공연장,34.75107776115014,127.66549818840627
652310,348959,27263969,GS칼텍스 예울마루 소극장,"공연장,연극극장",공연장,34.750195144883314,127.6653600566022
671077,348889,1481379709,여수엑스포컨벤션센터 엑스포홀,"공연장,연극극장",공연장,34.74946728030776,127.7473348259031
671283,349036,17441424,여수세계박람회 엑스포광장,"공연장,연극극장",공연장,34.749991744921026,127.74823943080705
671757,347819,17441480,여수세계박람회장 광장,"공연장,연극극장",공연장,34.74559126594644,127.7502702359655
671018,349271,17584102,엑스포해양공원 컨퍼런스홀,"공연장,연극극장",공연장,34.750846114799785,127.74708951132168
671521,349481,17583712,엑스포해양공원 해양광장,"공연장,연극극장",공연장,34.75158974365889,127.7492935314464
670609,345866,971138177,여수해양공원 야외무대,"공연장,연극극장",공연장,34.73858074462632,127.7451926794348
671248,348647,17584092,엑스포 해양공원 전통마당,"공연장,연극극장",공연장,34.748590193481995,127.74807390092067
670524,345852,319694797,해양공원 공연장 대여소,자전거대여소,공연장,34.738532540063936,127.74482098791364
358317,360773,27083626,남교소극장,"공연장,연극극장",공연장,34.79303481173861,126.38074296207384
359055,360085,1037416503,에스필,"공연장,연극극장",공연장,34.79057063093169,126.38398683679682
359074,359628,1214736933,마당,"공연장,연극극장",공연장,34.788923360571246,126.3840821244144
366810,360342,10332302,목포문화예술회관,"공연장,연극극장",공연장,34.791664049156374,126.41787267563645
369471,361372,26910995,레드피크,"공연장,연극극장",공연장,34.795432756934915,126.42947688973824
366799,360331,7875789,목포문화예술회관 대극장,"공연장,연극극장",공연장,34.7916241590375,126.41782487938296
366881,360344,9825430,목포문화예술회관 시설관리,"공연장,연극극장",공연장,34.7916727437859,126.41818292720332
427943,360253,1436756422,한국트로트가요센터,"공연장,연극극장",공연장,34.79232775565267,126.68505995704358
428182,360098,17577153,월출산기찬랜드 야외공연장,"공연장,연극극장",공연장,34.79177158551335,126.6861066598783
520199,356214,25612798,보성문화예술회관,"공연장,연극극장",공연장,34.77813993801885,127.08826894164864
647957,355455,807123453,공중전화 화장동 성산공원공연장앞,공중전화,공연장,34.773718522281754,127.64652781295364
652563,352708,2000494929,소극장예술마당,"공연장,연극극장",공연장,34.76370587216776,127.66657383109325
653342,352310,446038299,TS아트홀,"공연장,연극극장",공연장,34.76225223236967,127.66996561613009
363275,365324,23922222,송림문화회관,"공연장,연극극장",공연장,34.80955155824785,126.40229351204438
371458,365974,10334105,목포시민문화체육센터 대공연장,"공연장,연극극장",공연장,34.812065559741264,126.43804880107216
371497,365999,16032777,목포 시민문화체육센터 소공연장,"공연장,연극극장",공연장,34.81215648376217,126.43821867960118
367318,363089,973860025,인형극단푸른고래 소공연장,"공연장,연극극장",공연장,34.80157887208215,126.4200235129489
377075,363967,20492877,남도소리울림터,"공연장,연극극장",공연장,34.80494026505833,126.46265081438229
829382,371899,15101939,통영국제음악당,"공연장,연극극장",공연장,34.82620141260865,128.44017080947086
829388,371902,1514921895,통영국제음악당 콘서트홀,"공연장,연극극장",공연장,34.82621191557449,128.44019722446214
829384,371902,350999129,통영국제음악당 블랙박스,"공연장,연극극장",공연장,34.826212122587364,128.44017973998717
888325,366458,710517348,거제월드아트홀,"공연장,연극극장",공연장,34.8032686397341,128.69739481977211
819683,375674,1282439467,통영극장,"공연장,연극극장",공연장,34.840303177903834,128.3980048406301
825568,377108,8668711,극단벅수골 소극장,"공연장,연극극장",공연장,34.84517357426984,128.42382256677018
826614,376399,8105682,통영시민문화회관 대극장,"공연장,연극극장",공연장,34.84256435165472,128.4283516710252
826618,376263,7973669,통영 시민문화회관 소극장,"공연장,연극극장",공연장,34.842073933737666,128.42836068862584
577684,391141,22106445,순천시 평생학습문화센터,"공연장,연극극장",공연장,34.90363019417523,127.33999138998746
873694,386707,1420614918,독봉산웰빙공원 야외공연장,공원시설물,공연장,34.87712433147384,128.63490795554495
893961,384279,8173535,거제문화예술회관,"공연장,연극극장",공연장,34.86714942380339,128.72335859263063
893918,384350,8171753,거제문화예술회관 소극장,"공연장,연극극장",공연장,34.86740797158594,128.72317590660674
893989,384181,10176462,거제문화예술회관 대극장,"공연장,연극극장",공연장,34.866794498305616,128.72347365664638
610900,400017,631685047,순천제일대학교 소극장,"공연장,연극극장",공연장,34.93513861579856,127.48554886846136
615115,398291,19530296,순천만국가정원 동천갯벌공연장,"공연장,연극극장",공연장,34.92884048401214,127.50396454610764
659344,401394,11341652,광양야외공연장,"공연장,연극극장",공연장,34.939070380533295,127.69767943291431
659345,401395,17559944,광양시민광장 야외공연장,"공연장,연극극장",공연장,34.93907396069162,127.69768384160814
665752,402562,25037619,백운아트홀,"공연장,연극극장",공연장,34.943116986993616,127.72577167054688
745634,402371,7917855,사천시문화예술회관,"공연장,연극극장",공연장,34.939835495907154,128.07549301519805
745636,402386,1213993384,사천시문화예술회관 대공연장,"공연장,연극극장",공연장,34.93988949237664,128.07550247673186
414764,409598,17495704,영산강4경 죽산보야외공연장,"공연장,연극극장",공연장,34.970079862783635,126.6266557288862
610790,409833,18488919,순천문화예술회관,"공연장,연극극장",공연장,34.970531462780166,127.48527581032992
610805,409877,19926211,순천 문화예술회관 소극장,"공연장,연극극장",공연장,34.97068983877321,127.48534244604978
610778,409852,398975241,순천문화예술회관 대극장,"공연장,연극극장",공연장,34.97060017581343,127.4852236542648
610534,404571,2096462356,아고고,"공연장,연극극장",공연장,34.951564176331466,127.48404295500336
618919,410422,25947018,엔씨순천소극장,"공연장,연극극장",공연장,34.97250754573404,127.52089415754983
612417,404186,1505074796,상화지연,"공연장,연극극장",공연장,34.95014294770011,127.49228029394578
618810,407093,1934709343,호아트센터,"공연장,연극극장",공연장,34.960507200644095,127.52034083546891
634115,412575,8232644,광양문화예술회관,"공연장,연극극장",공연장,34.979966136320506,127.58750883729964
634115,412569,128637393,광양문화예술회관 대공연장,"공연장,연극극장",공연장,34.9799445041864,127.58750868279223
633880,412937,27588019,우산웰빙테마공원 야외소공연장,"공연장,연극극장",공연장,34.98127625159154,127.58648874196064
634115,412569,840794730,광양문화예술회관 소공연장,"공연장,연극극장",공연장,34.9799445041864,127.58750868279223
642970,407642,2709715,광양시사라실예술촌,"공연장,연극극장",공연장,34.96198714290972,127.6261620076592
666976,403961,27602027,백운그린랜드공원 야외무대,"공연장,연극극장",공연장,34.94812862589741,127.73117554141696
737528,403543,1662773033,사천서커스,"공연장,연극극장",공연장,34.94436952278859,128.04006003106247
737483,403626,987457620,서커스공연장편의점,슈퍼마켓,공연장,34.9446704221346,128.03986679699656
772396,403834,1533761937,경남고성음악고등학교 다목적공연장,학교부속시설,공연장,34.94401555398398,128.1927236962802
379492,415375,19556161,승달문화예술회관,"공연장,연극극장",공연장,34.9903349955705,126.47203128220772
379484,415407,23735581,무안군승달문화예술회관,"공연장,연극극장",공연장,34.99045021550402,126.4719954931234
389882,433361,312427924,화양근린공원 야외공연장,"공연장,연극극장",공연장,35.05537099045959,126.51716927130006
434370,424065,8228313,나주시문화예술회관,"공연장,연극극장",공연장,35.022474136528565,126.71234888501196
435591,427416,119608839,난장곡간,"공연장,연극극장",공연장,35.034568642659025,126.7176588313775
434927,426164,12550818,전문예술극단예인방,"공연장,연극극장",공연장,35.03004778699818,126.71476385863404
492083,431194,993204806,화순문화예술회관,"공연장,연극극장",공연장,35.04851376566794,126.9652893548182
650552,430140,733809251,곰골산촌,펜션,공연장,35.04292328576975,127.66001786495085
737678,431082,25965956,사천선진리성 야외공연장,"공연장,연극극장",공연장,35.04364034487817,128.04197432146438
971118,443585,21606103,영도 문화예술회관 대공연장,"공연장,연극극장",공연장,35.0755907150606,129.06605991800723
971114,443607,21606110,영도문화예술회관 소공연장,"공연장,연극극장",공연장,35.0756702828801,129.06604438532688
480131,453195,23640979,하멜아트홀,"공연장,연극극장",공연장,35.12781156108733,126.91280363962773
892379,446635,17560192,진해해양공원 야외무대,"공연장,연극극장",공연장,35.091973258702666,128.7211380102815
933966,444391,732876655,성원아트홀,"공연장,연극극장",공연장,35.081161016905504,128.90328282579227
943233,452641,11854892,을숙도문화회관 대공연장,"공연장,연극극장",공연장,35.11024444529445,128.94461129841264
943193,452439,17566655,을숙도문화회관 소공연장,"공연장,연극극장",공연장,35.10951937585659,128.94441859899905
947320,452607,27572011,에덴공원 솔바람음악당,"공연장,연극극장",공연장,35.109833016227135,128.96253008430736
963291,449739,8066247,BNK부산은행 조은극장1관,"공연장,연극극장",공연장,35.09834465693149,129.03230461461092
963279,449702,23627063,BNK부산은행 조은극장2관,"공연장,연극극장",공연장,35.09821222070559,129.0322486943419
966373,452764,129456374,부산오페라하우스 (2022년 12월예정),"공연장,연극극장",공연장,35.109016902510106,129.04608915877813
962253,452849,155453635,민주공원 작은방,"공연장,연극극장",공연장,35.109626857074474,129.02803144376097
964327,449737,2067465743,롯데백화점 광복점 롯데문화홀,"공연장,연극극장",공연장,35.098261201121595,129.0368464748485
963580,450923,1211251946,BOF아트홀,"공연장,연극극장",공연장,35.10258958819251,129.0336776421138
962256,452889,1334678359,민주공원 큰방,"공연장,연극극장",공연장,35.109770765056986,129.02804817039362
962429,451295,7898558,가톨릭센터 소극장,"공연장,연극극장",공연장,35.1040145607919,129.02866436426683
963290,449720,301471757,조은아트플러스,"공연장,연극극장",공연장,35.0982762696373,129.0322985307901
966161,448764,838292115,무대공감소극장at젬스톤,"공연장,연극극장",공연장,35.094619914269,129.04479950146103
959625,450923,1373275527,자유아동극장,"공연장,연극극장",공연장,35.10287933881704,129.01633705872916
963287,449722,609406403,나도스타홀,"공연장,연극극장",공연장,35.098283696590265,129.0322855570564
962377,450369,11058700,부산국제아트타운,"공연장,연극극장",공연장,35.10068180755335,129.02835368203714
964300,450895,12267616,자유바다소극장,"공연장,연극극장",공연장,35.102435683767446,129.0368319240056
439990,462193,27586936,송산유원지 야외무대,"공연장,연극극장",공연장,35.159998287400725,126.73653890864009
439756,462315,27586938,송산유원지 야외무대2,"공연장,연극극장",공연장,35.16043590782737,126.73551016749374
454285,456784,24041477,광산문화예술회관,"공연장,연극극장",공연장,35.14061677952263,126.79934553727992
465570,460727,19184330,기분좋은극장,"공연장,연극극장",공연장,35.1549048955186,126.84885173663476
463491,460961,12603616,광주공연마루,"공연장,연극극장",공연장,35.15573683612782,126.83972326886666
463635,458627,22376448,김대중컨벤션센터 다목적홀,"공연장,연극극장",공연장,35.147322598094256,126.840371871013
465695,461997,17809001,광주시청 광주야외음악당,"공연장,연극극장",공연장,35.15948447207532,126.84939204814924
467454,461657,10839310,5.18기념문화센터 민주홀,"공연장,연극극장",공연장,35.158267980227784,126.85711664133224
465694,461998,11816306,광주야외음악당,"공연장,연극극장",공연장,35.159488072044105,126.84938765125462
463632,458545,14577361,김대중컨벤션센터 야외공연장,"공연장,연극극장",공연장,35.14702693530704,126.84035927958348
472838,462325,15200013,유스퀘어문화관,"공연장,연극극장",공연장,35.16070197791625,126.88074989822296
472839,462323,523267798,유스퀘어문화관 금호아트홀,"공연장,연극극장",공연장,35.160694771376875,126.8807542990668
472837,462336,1743571919,동산아트홀,"공연장,연극극장",공연장,35.16074163332814,126.88074545001774
477340,457980,23866678,금호교육문화회관,"공연장,연극극장",공연장,35.145054195054506,126.90053419470858
471924,454583,1755143752,레미어린이극장 광주월드컵점,"공연장,연극극장",공연장,35.13278465992446,126.8767792271971
469825,457126,18051115,광주광역시 청소년수련원 예술회관,"공연장,연극극장",공연장,35.14194358375467,126.86755224672714
469947,456685,26911070,광주광역시 청소년수련원 야외공연장,"공연장,연극극장",공연장,35.14035416871461,126.8680903076963
472510,461350,1426718991,뽀삐하우스,"공연장,연극극장",공연장,35.15718525655913,126.87931506535944
469541,457898,22645835,극단코스모스,"공연장,연극극장",공연장,35.144725613529765,126.86630113110353
474660,462295,14722669,DIMS엔터테인먼트,"공연장,연극극장",공연장,35.160601424406444,126.888749210061
479196,458791,11859251,빛고을시민문화관,"공연장,연극극장",공연장,35.147984621879566,126.90867780907078
480670,458507,19126262,광주아트홀,"공연장,연극극장",공연장,35.14696537997655,126.91514920323785
482399,459589,7883633,민들레소극장,"공연장,연극극장",공연장,35.15087154494645,126.92273511257012
479194,458793,1528679732,빛고을아트스페이스 소공연장,"공연장,연극극장",공연장,35.147991826144974,126.90866902173268
481447,458327,1579822091,광주보헤미안소극장,"공연장,연극극장",공연장,35.146318740569754,126.91856055894704
482436,459642,27111671,씨어터 연바람,"공연장,연극극장",공연장,35.15106273676497,126.92289735482082
480479,457198,2123188238,광주피크뮤직홀,"공연장,연극극장",공연장,35.1422452641813,126.91431573862008
481370,459398,8679850,궁동예술극장,"공연장,연극극장",공연장,35.15017994120225,126.91821870033036
480252,458619,1607559372,광주디엠홀,"공연장,연극극장",공연장,35.14736789076576,126.91331392778716
483002,459661,27259019,천칭자리,"공연장,연극극장",공연장,35.151132795708854,126.92538192355708
483903,454682,1021888718,다락클래식 음악감상실,"공연장,연극극장",공연장,35.13318364897798,126.92935265688688
481649,460131,11440657,네버마인드,"공연장,연극극장",공연장,35.15282354919809,126.91944083860837
479073,458913,1317841850,홀로그램극장 광주,"공연장,연극극장",공연장,35.14842407755529,126.90813738894788
480583,458924,21732941,광주햇살가득한날에,"공연장,연극극장",공연장,35.14846858122562,126.91476574157532
481447,458327,27361100,보헤미안클럽,"공연장,연극극장",공연장,35.146318740569754,126.91856055894704
748129,461192,27440728,VK아트홀,"공연장,연극극장",공연장,35.151779467885724,128.08922683640716
751260,461330,26785954,경상국립대학교 야외공연장,학교부속시설,공연장,35.15215259794247,128.10297563828487
885218,460555,12491204,창원문화재단 진해문화센터 야외공연장,"공연장,연극극장",공연장,35.14258116061496,128.6907755516767
877933,462433,25762517,문화공간since1955 흑백,"공연장,연극극장",공연장,35.14979121818076,128.65895008514585
917193,463438,24066059,지사문화회관,"공연장,연극극장",공연장,35.15093124185148,128.83128976670596
957328,462649,26324287,동서대학교 소향아트홀,"공연장,연극극장",공연장,35.14529809921882,129.0073025685784
954482,463226,18514681,다누림센터 다누림홀,"공연장,연극극장",공연장,35.147583432640175,128.99486842479834
957844,462960,8266392,동서대학교 콘서트홀,"공연장,연극극장",공연장,35.146381168354424,129.00959371296784
969276,462315,27055191,부산춤공간shin,"공연장,연극극장",공연장,35.14321474087758,129.05968459930898
963214,461858,17555690,동의대학교 효민야외음악당,"공연장,연극극장",공연장,35.14201734223359,129.03305210012593
970630,463689,1110336131,드림씨어터,"공연장,연극극장",공연장,35.148064255681824,129.06574911317125
977140,458072,7908580,부산문화회관,"공연장,연극극장",공연장,35.12733556447289,129.09378830015888
979078,459084,13122642,부산예술회관,"공연장,연극극장",공연장,35.13083463495027,129.1023813120297
970613,461076,10469804,부산시민회관 대극장,"공연장,연극극장",공연장,35.13865063050839,129.0654365774783
977061,458034,11056933,부산문화회관 대극장,"공연장,연극극장",공연장,35.127204636102896,129.0934383325726
970519,460950,17812305,가온아트홀,"공연장,연극극장",공연장,35.13820366910764,129.06501279712833
978261,460682,10836719,초콜릿팩토리,"공연장,연극극장",공연장,35.13665440488691,129.0989459585513
970578,461111,10469806,부산시민회관 소극장,"공연장,연극극장",공연장,35.13877935663918,129.06528624389668
979015,460728,1126246419,해바라기소극장,"공연장,연극극장",공연장,35.13676279526044,129.10225732409188
979089,460744,11194449,용천지랄소극장,"공연장,연극극장",공연장,35.136814810285,129.10258337687594
976914,458154,1222319602,가람아트홀,"공연장,연극극장",공연장,35.12764813987905,129.09280471586507
977273,457984,11271099,부산문화회관 중극장,"공연장,연극극장",공연장,35.12700841458762,129.09436346389214
978606,459885,26557819,나다소극장,"공연장,연극극장",공연장,35.13375656588595,129.1003853733496
970680,461031,13565336,일터소극장,"공연장,연극극장",공연장,35.13848347966167,129.0657263608795
978845,460702,23405530,하늘바람소극장,"공연장,연극극장",공연장,35.1366820547152,129.1015092817089
976755,460224,11440726,공간소극장,"공연장,연극극장",공연장,35.13511848663239,129.09229825895687
977062,458195,34484298,부산문화회관 챔버홀,"공연장,연극극장",공연장,35.12778465045646,129.09345756927965
978820,460443,547783437,노드,"공연장,연극극장",공연장,35.135750774580586,129.1013756405198
977152,457932,1944303913,부산문화회관 사무동,"공연장,연극극장",공연장,35.126830228804586,129.09382801116536
977893,461111,17811703,에저또소극장,"공연장,연극극장",공연장,35.13822806146004,129.09737153889367
977116,458247,18315859,부산문화회관 사랑채극장,"공연장,연극극장",공연장,35.12796791615291,129.09369919023644
978085,460975,8183550,경성대학교 콘서트홀,"공연장,연극극장",공연장,35.13772346537952,129.0982011054666
970504,460922,19978104,가온 아트홀 2관,"공연장,연극극장",공연장,35.13810390380764,129.06494445453515
978660,459957,1851126104,바보소극장,"공연장,연극극장",공연장,35.13401187690231,129.10062887910246
970511,460925,19978102,가온아트홀 1관,"공연장,연극극장",공연장,35.13811418971454,129.06497543140887
970967,462576,97945255,어웨이크닝 미니스트리,"공연장,연극극장",공연장,35.144028789712124,129.06712601219
979111,461020,27314900,허둥극장,"공연장,연극극장",공연장,35.13780756808706,129.10270545139528
976284,460124,1269752008,아트팩토리 공감,"공연장,연극극장",공연장,35.13479384526319,129.09022322866923
978794,460592,26414930,축제소극장,"공연장,연극극장",공연장,35.13628960290516,129.10127540361628
978372,461258,8010740,예노소극장,"공연장,연극극장",공연장,35.13872131004252,129.09948611832684
975872,459793,25761222,사랑해소극장,"공연장,연극극장",공연장,35.13363240178425,129.0883857250669
978590,460240,22483759,해프닝,"공연장,연극극장",공연장,35.135036856233306,129.1003480607838
970298,460903,366650055,KB아트홀,"공연장,연극극장",공연장,35.13805084432082,129.06403915652717
977977,461315,13314603,경성대학교 멀티미디어소강당,"공연장,연극극장",공연장,35.13895669917713,129.09775884133597
976620,454985,17561331,부경대학교 용당캠퍼스 야외공연장,"공연장,연극극장",공연장,35.11625233341088,129.09122337557906
970453,460534,10279721,KRX아트홀,"공연장,연극극장",공연장,35.13670971248887,129.06468544343005
978650,460235,25974858,행복을 주는 소극장,"공연장,연극극장",공연장,35.13501427801661,129.10061075746432
977119,458251,1196374648,부산문화회관 어린이전용극장,"공연장,연극극장",공연장,35.127982100946674,129.09371271616143
978655,460241,17812988,SM아트홀 3관,"공연장,연극극장",공연장,35.13503551587225,129.10063324293424
977073,458049,7908581,부산문화회관 대관안내,"공연장,연극극장",공연장,35.12725777237061,129.09349234334923
977063,458042,9043753,부산문화회관 예매안내,"공연장,연극극장",공연장,35.127233308894084,129.09344784169426
980399,463034,17163410,KBS 부산홀,"공연장,연극극장",공연장,35.14496581629928,129.10854198425926
980524,462678,22512421,레몬트리소극장,"공연장,연극극장",공연장,35.14367360245182,129.10905719298097
980801,464033,19194773,소극장6번출구,"공연장,연극극장",공연장,35.148534496652175,129.11039831782588
980691,462491,17912372,액터스소극장,"공연장,연극극장",공연장,35.14298708459813,129.10977233286192
980299,461183,873052319,아트레볼루션전용관,"공연장,연극극장",공연장,35.13830429464997,129.10793131451678
980472,462646,10568738,어린이전용극장꽈꾸,"공연장,연극극장",공연장,35.14356227793905,129.10882612324343
981693,463543,8254643,너른소극장,"공연장,연극극장",공연장,35.14670079038125,129.11426555563557
459295,470513,423419212,롯데마트 수완점 어린이극장,"공연장,연극극장",공연장,35.19014997567323,126.82122727891192
458984,470390,27575410,수완호수공원 야외무대,"공연장,연극극장",공연장,35.189704487206605,126.81986237946882
458345,464895,109206619,운남동근린공원 야외공연장,"공연장,연극극장",공연장,35.1698885616804,126.81710036192028
463483,469276,15668896,극단행복한사람들,"공연장,연극극장",공연장,35.18571584041793,126.83962929552716
472980,467153,8660369,광주문화예술회관,"공연장,연극극장",공연장,35.17810958283661,126.88134804025668
473046,467259,10146422,광주문화예술회관 대극장,"공연장,연극극장",공연장,35.17849204090341,126.88163730915468
